chemName,GeneId,action,chemId
testosterone propionate,UGT1A1,unknown,CHEMBL1170
testosterone propionate,SRD5A3,no,CHEMBL1170
testosterone propionate,CYP3A4,no,CHEMBL1170
testosterone propionate,SHBG,no,CHEMBL1170
testosterone propionate,ALB,no,CHEMBL1170
testosterone propionate,ABCB1,no,CHEMBL1170
paromomycin,rpsJ,yes,CHEMBL370143
nitroxoline,METAP2,yes,CHEMBL1454910
alizapride,DRD2,yes,CHEMBL290194
ajmaline,SCN5A,yes,CHEMBL2105617
ajmaline,ORM1,unknown,CHEMBL2105617
oxybenzone,PGR,unknown,CHEMBL1625
oxybenzone,AR,unknown,CHEMBL1625
oxybenzone,ESR1,unknown,CHEMBL1625
oxybenzone,ESR2,unknown,CHEMBL1625
aprindine,SCN5A,yes,CHEMBL1213033
aprindine,CALM1,unknown,CHEMBL1213033
aprindine,CYP2D6,unknown,CHEMBL1213033
aprindine,ORM1,unknown,CHEMBL1213033
almitrine,ATP1A1,yes,CHEMBL1183717
allylestrenol,PGR,yes,CHEMBL2105618
allylestrenol,ESR1,unknown,CHEMBL2105618
methadyl acetate,OPRM1,yes,CHEMBL170179
antipyrine,PTGS2,unknown,CHEMBL277474
antipyrine,PTGS1,unknown,CHEMBL277474
antipyrine,CYP2C8,unknown,CHEMBL277474
antipyrine,CYP2C9,unknown,CHEMBL277474
antipyrine,CYP1A2,unknown,CHEMBL277474
antipyrine,CYP2C19,unknown,CHEMBL277474
antipyrine,CYP3A4,unknown,CHEMBL277474
antipyrine,CYP2A6,unknown,CHEMBL277474
antipyrine,CYP2B6,unknown,CHEMBL277474
antipyrine,CYP2C18,unknown,CHEMBL277474
antipyrine,CYP2D6,unknown,CHEMBL277474
antipyrine,CYP2E1,unknown,CHEMBL277474
antipyrine,SLC22A6,unknown,CHEMBL277474
alfacalcidol,VDR,yes,CHEMBL1601669
alfacalcidol,CYP27B1,unknown,CHEMBL1601669
alfacalcidol,RXRA,unknown,CHEMBL1601669
alfacalcidol,GC,unknown,CHEMBL1601669
glutethimide,GABRA1,yes,CHEMBL1102
glutethimide,GABRQ,yes,CHEMBL1102
glutethimide,CYP11A1,unknown,CHEMBL1102
phenazopyridine,SCN1A,yes,CHEMBL1242
dimethylthiambutene,OPRM1,yes,CHEMBL2106265
dimethylthiambutene,OPRD1,unknown,CHEMBL2106265
bufotenine,MAOA,unknown,CHEMBL416526
midomafetamine,SLC6A4,yes,CHEMBL43048
midomafetamine,SLC18A2,yes,CHEMBL43048
midomafetamine,SLC6A3,unknown,CHEMBL43048
midomafetamine,HTR2A,unknown,CHEMBL43048
midomafetamine,HTR2B,unknown,CHEMBL43048
midomafetamine,HTR2C,unknown,CHEMBL43048
midomafetamine,SLC6A2,yes,CHEMBL43048
midomafetamine,CYP2D6,no,CHEMBL43048
midomafetamine,SLC6A2,unknown,CHEMBL43048
midomafetamine,SLC6A3,unknown,CHEMBL43048
midomafetamine,SLC6A4,unknown,CHEMBL43048
fencamfamin,SLC6A3,yes,CHEMBL7010
ethylmorphine,OPRM1,yes,CHEMBL1712170
ethylmorphine,CYP2D6,unknown,CHEMBL1712170
ethylmorphine,POR,unknown,CHEMBL1712170
ethylmorphine,CYP2B6,unknown,CHEMBL1712170
ethylmorphine,CYP3A4,unknown,CHEMBL1712170
fenethylline,CYP1A2,no,CHEMBL2111152
barbital,GABRA1,yes,CHEMBL444
barbital,GABRA2,yes,CHEMBL444
barbital,GABRA3,yes,CHEMBL444
barbital,GABRA4,yes,CHEMBL444
barbital,GABRA5,yes,CHEMBL444
barbital,GABRA6,yes,CHEMBL444
barbital,CHRNA4,unknown,CHEMBL444
barbital,CHRNA7,unknown,CHEMBL444
barbital,GRIA2,unknown,CHEMBL444
barbital,GRIK2,unknown,CHEMBL444
barbital,CYP3A4,no,CHEMBL444
barbital,CYP2C19,no,CHEMBL444
camazepam,GABRQ,yes,CHEMBL1095282
camazepam,GABRG3,yes,CHEMBL1095282
delorazepam,GABRQ,yes,CHEMBL268254
delorazepam,GABRG3,yes,CHEMBL268254
tenocyclidine,GRIN3A,yes,CHEMBL279676
tenocyclidine,GRIN3B,yes,CHEMBL279676
tenocyclidine,GRIN2A,yes,CHEMBL279676
tenocyclidine,GRIN2C,yes,CHEMBL279676
tenocyclidine,GRIN2B,yes,CHEMBL279676
tenocyclidine,GRIN2D,unknown,CHEMBL279676
tenocyclidine,CHRNA7,unknown,CHEMBL279676
carfentanil,OPRM1,yes,CHEMBL290429
carfentanil,OPRD1,yes,CHEMBL290429
carfentanil,OPRK1,unknown,CHEMBL290429
androstenedione,HSD17B1,yes,CHEMBL274826
androstenedione,HSD3B1,yes,CHEMBL274826
androstenedione,eryF,unknown,CHEMBL274826
androstenedione,AKR1C3,unknown,CHEMBL274826
androstenedione,CYP3A4,no,CHEMBL274826
flunitrazepam,GABRQ,yes,CHEMBL13280
flunitrazepam,GABRG3,yes,CHEMBL13280
flunitrazepam,CYP2C19,unknown,CHEMBL13280
flunitrazepam,CYP2A6,unknown,CHEMBL13280
flunitrazepam,UGT2B7,unknown,CHEMBL13280
flunitrazepam,CYP2B6,unknown,CHEMBL13280
flunitrazepam,CYP2C9,unknown,CHEMBL13280
flunitrazepam,CYP3A4,unknown,CHEMBL13280
flunitrazepam,CYP2E1,unknown,CHEMBL13280
flunitrazepam,UGT1A1,unknown,CHEMBL13280
flunitrazepam,UGT1A3,unknown,CHEMBL13280
ethyl loflazepate,GABRQ,yes,CHEMBL1213460
ethyl loflazepate,GABRG3,yes,CHEMBL1213460
diprenorphine,OPRM1,yes,CHEMBL281786
diprenorphine,OPRD1,yes,CHEMBL281786
diprenorphine,OPRK1,unknown,CHEMBL281786
diprenorphine,TRIM13,unknown,CHEMBL281786
rolicyclidine,GRIN3A,yes,CHEMBL1719398
rolicyclidine,DRD2,unknown,CHEMBL1719398
dihydrocodeine,CYP2D6,unknown,CHEMBL1595
dihydrocodeine,CYP3A4,unknown,CHEMBL1595
cloxazolam,GABRQ,yes,CHEMBL2107254
cloxazolam,GABRG3,yes,CHEMBL2107254
bromazepam,GABRQ,yes,CHEMBL277062
bromazepam,GABRG3,yes,CHEMBL277062
bromazepam,CYP1A2,unknown,CHEMBL277062
bromazepam,CYP2C19,unknown,CHEMBL277062
bromazepam,CYP2E1,unknown,CHEMBL277062
clotiazepam,GABRQ,yes,CHEMBL1697737
clotiazepam,GABRG3,yes,CHEMBL1697737
clotiazepam,CYP2B6,unknown,CHEMBL1697737
clotiazepam,CYP2C18,unknown,CHEMBL1697737
clotiazepam,CYP2C19,unknown,CHEMBL1697737
clotiazepam,CYP3A4,unknown,CHEMBL1697737
calusterone,AR,yes,CHEMBL455706
dihydromorphine,OPRM1,yes,CHEMBL1500
dihydromorphine,OPRD1,unknown,CHEMBL1500
dihydromorphine,OPRK1,unknown,CHEMBL1500
dihydromorphine,TRIM13,unknown,CHEMBL1500
dihydromorphine,POMC,unknown,CHEMBL1500
fludiazepam,GABRA1,yes,CHEMBL13291
fludiazepam,GABRA2,yes,CHEMBL13291
fludiazepam,GABRA3,yes,CHEMBL13291
fludiazepam,GABRA5,yes,CHEMBL13291
fludiazepam,GABRG1,yes,CHEMBL13291
fludiazepam,GABRG2,yes,CHEMBL13291
fludiazepam,GABRG3,yes,CHEMBL13291
fludiazepam,GABRB1,yes,CHEMBL13291
fludiazepam,GABRB2,yes,CHEMBL13291
fludiazepam,GABRB3,yes,CHEMBL13291
fludiazepam,GABRD,yes,CHEMBL13291
fludiazepam,GABRE,yes,CHEMBL13291
fludiazepam,GABRP,yes,CHEMBL13291
fludiazepam,GABRR1,yes,CHEMBL13291
fludiazepam,GABRR2,yes,CHEMBL13291
fludiazepam,GABRR3,yes,CHEMBL13291
formebolone,HSD11B2,unknown,CHEMBL2107419
dextroamphetamine,SLC18A2,yes,CHEMBL612
dextroamphetamine,SLC6A2,yes,CHEMBL612
dextroamphetamine,SLC6A3,yes,CHEMBL612
dextroamphetamine,TAAR1,unknown,CHEMBL612
dextroamphetamine,ADRA1B,unknown,CHEMBL612
dextroamphetamine,ADRA2C,unknown,CHEMBL612
dextroamphetamine,CYP2D6,no,CHEMBL612
dextroamphetamine,tynA,no,CHEMBL612
dextroamphetamine,SLC6A3,unknown,CHEMBL612
phendimetrazine,ADRA1A,yes,CHEMBL1615439
phendimetrazine,SLC6A2,yes,CHEMBL1615439
phendimetrazine,ADRA1B,unknown,CHEMBL1615439
oxprenolol,ADRB1,yes,CHEMBL546
oxprenolol,ADRB2,unknown,CHEMBL546
oxprenolol,ADRB3,unknown,CHEMBL546
oxprenolol,CYP2D6,unknown,CHEMBL546
oxprenolol,SLC22A2,unknown,CHEMBL546
sulfamerazine,folP,yes,CHEMBL438
sulfamerazine,ALB,unknown,CHEMBL438
sulfamethazine,folP,yes,CHEMBL446
sulfamethazine,nat,unknown,CHEMBL446
sulfamethazine,ALB,unknown,CHEMBL446
ketazolam,GABRQ,yes,CHEMBL2104356
ketazolam,GABRG3,yes,CHEMBL2104356
ketazolam,CYP3A4,unknown,CHEMBL2104356
ketazolam,ALB,unknown,CHEMBL2104356
ketazolam,ABCB1,unknown,CHEMBL2104356
prazepam,GABRQ,yes,CHEMBL969
prazepam,GABRG3,yes,CHEMBL969
prazepam,CYP3A4,unknown,CHEMBL969
quazepam,GABRQ,yes,CHEMBL1200472
quazepam,GABRG3,yes,CHEMBL1200472
quazepam,CYP2C19,unknown,CHEMBL1200472
quazepam,CYP2C9,unknown,CHEMBL1200472
quazepam,CYP3A4,unknown,CHEMBL1200472
quazepam,CYP2B6,unknown,CHEMBL1200472
everolimus,MTOR,yes,CHEMBL1908360
everolimus,CYP3A4,unknown,CHEMBL1908360
everolimus,CYP2D6,unknown,CHEMBL1908360
everolimus,SLCO1B1,unknown,CHEMBL1908360
everolimus,SLCO1B3,unknown,CHEMBL1908360
everolimus,SLCO1A2,unknown,CHEMBL1908360
everolimus,ABCB1,unknown,CHEMBL1908360
solifenacin,CHRM3,yes,CHEMBL1734
solifenacin,CHRM1,unknown,CHEMBL1734
solifenacin,CHRM2,unknown,CHEMBL1734
solifenacin,CHRM4,unknown,CHEMBL1734
solifenacin,CHRM5,unknown,CHEMBL1734
solifenacin,CYP3A4,no,CHEMBL1734
solifenacin,CYP1A1,unknown,CHEMBL1734
solifenacin,CYP2D6,unknown,CHEMBL1734
solifenacin,ORM2,unknown,CHEMBL1734
cinolazepam,GABRQ,yes,CHEMBL2104926
cinolazepam,GABRG3,yes,CHEMBL2104926
nitrazepam,GABRQ,yes,CHEMBL13209
nitrazepam,GABRG3,yes,CHEMBL13209
nitrazepam,SCN1A,unknown,CHEMBL13209
nitrazepam,CYP3A4,unknown,CHEMBL13209
nitrazepam,CYP2E1,unknown,CHEMBL13209
cilastatin,DPEP1,yes,CHEMBL766
cilastatin,SLC22A6,unknown,CHEMBL766
cilastatin,SLC22A8,unknown,CHEMBL766
imipenem,mrdA,yes,CHEMBL43708
imipenem,mrdA,yes,CHEMBL148
imipenem,mrcB,yes,CHEMBL43708
imipenem,mrcB,yes,CHEMBL148
imipenem,mrcA,yes,CHEMBL43708
imipenem,mrcA,yes,CHEMBL148
imipenem,pbpC,unknown,CHEMBL43708
imipenem,pbpC,unknown,CHEMBL148
imipenem,pbp4,unknown,CHEMBL43708
imipenem,pbp4,unknown,CHEMBL148
imipenem,DPEP1,unknown,CHEMBL43708
imipenem,DPEP1,unknown,CHEMBL148
imipenem,bla,no,CHEMBL43708
imipenem,bla,no,CHEMBL148
imipenem,bla,no,CHEMBL43708
imipenem,bla,no,CHEMBL148
imipenem,blaCTX-M-27,no,CHEMBL43708
imipenem,blaCTX-M-27,no,CHEMBL148
imipenem,KPC-2,no,CHEMBL43708
imipenem,KPC-2,no,CHEMBL148
probucol,ABCA1,yes,CHEMBL608
probucol,CES1,unknown,CHEMBL608
tiaprofenic acid,PTGS2,yes,CHEMBL365795
tiaprofenic acid,PTGS1,yes,CHEMBL365795
lopinavir,pol,yes,CHEMBL729
lopinavir,CYP3A4,unknown,CHEMBL729
lopinavir,CYP2D6,unknown,CHEMBL729
lopinavir,CYP1A2,unknown,CHEMBL729
lopinavir,CYP2C19,unknown,CHEMBL729
lopinavir,CYP2B6,unknown,CHEMBL729
lopinavir,CYP2C9,unknown,CHEMBL729
lopinavir,CYP3A7,no,CHEMBL729
lopinavir,ORM1,unknown,CHEMBL729
lopinavir,ALB,unknown,CHEMBL729
lopinavir,ABCB1,unknown,CHEMBL729
lopinavir,SLCO1B1,unknown,CHEMBL729
lopinavir,SLCO1B3,unknown,CHEMBL729
lopinavir,ABCB11,no,CHEMBL729
bacampicillin,ftsI,yes,CHEMBL1583
pivampicillin,pbpA,yes,CHEMBL3182343
tazobactam,bla,yes,CHEMBL404
tazobactam,bla,yes,CHEMBL404
tazobactam,SLC22A6,unknown,CHEMBL404
tazobactam,SLC22A8,unknown,CHEMBL404
ticarcillin,mecA,yes,CHEMBL1449
periciazine,DRD1,yes,CHEMBL251940
periciazine,ADRA2A,yes,CHEMBL251940
periciazine,ADRA1B,unknown,CHEMBL251940
periciazine,AR,unknown,CHEMBL251940
deferasirox,CYP3A4,unknown,CHEMBL550348
deferasirox,UGT1A1,unknown,CHEMBL550348
deferasirox,UGT1A3,unknown,CHEMBL550348
deferasirox,UGT1A9,unknown,CHEMBL550348
deferasirox,CYP2C8,unknown,CHEMBL550348
deferasirox,CYP1A2,unknown,CHEMBL550348
valganciclovir,SLC15A1,unknown,CHEMBL1201314
valganciclovir,SLC15A2,unknown,CHEMBL1201314
valganciclovir,SLC6A14,unknown,CHEMBL1201314
hydroxychloroquine,TLR7,yes,CHEMBL1535
hydroxychloroquine,TLR9,yes,CHEMBL1535
hydroxychloroquine,ACE2,unknown,CHEMBL1535
hydroxychloroquine,CYP3A4,unknown,CHEMBL1535
hydroxychloroquine,CYP2D6,unknown,CHEMBL1535
hydroxychloroquine,CYP2C8,unknown,CHEMBL1535
hydroxychloroquine,ALB,unknown,CHEMBL1535
hydroxychloroquine,ORM2,unknown,CHEMBL1535
hydroxychloroquine,ABCB1,unknown,CHEMBL1535
hydroxychloroquine,SLCO1A2,unknown,CHEMBL1535
amyl nitrite,NPR1,yes,CHEMBL3833339
amyl nitrite,ALDH2,unknown,CHEMBL3833339
erythrityl tetranitrate,NPR1,yes,CHEMBL2107583
erythrityl tetranitrate,NPR2,yes,CHEMBL2107583
acepromazine,DRD2,yes,CHEMBL39560
acepromazine,DRD1,yes,CHEMBL39560
acepromazine,HTR2A,yes,CHEMBL39560
acepromazine,HTR1A,yes,CHEMBL39560
acepromazine,ADRA1A,unknown,CHEMBL39560
acepromazine,ADRA1B,unknown,CHEMBL39560
acepromazine,ALB,unknown,CHEMBL39560
aceprometazine,HRH1,yes,CHEMBL2104054
alverine,HTR1A,yes,CHEMBL253371
molindone,DRD2,yes,CHEMBL460
molindone,HTR1A,unknown,CHEMBL460
molindone,HTR2A,unknown,CHEMBL460
molindone,CHRM1,unknown,CHEMBL460
phenindamine,HRH1,yes,CHEMBL278398
pheniramine,HRH1,yes,CHEMBL1193
pheniramine,NR1I3,unknown,CHEMBL1193
pheniramine,HRH4,yes,CHEMBL1193
pipotiazine,DRD2,yes,CHEMBL398880
pipotiazine,DRD1,yes,CHEMBL398880
pipotiazine,HTR2A,yes,CHEMBL398880
pipotiazine,HTR1A,yes,CHEMBL398880
pipotiazine,CYP3A4,unknown,CHEMBL398880
pipotiazine,CYP2D6,unknown,CHEMBL398880
pipotiazine,CYP2C19,unknown,CHEMBL398880
pipotiazine,ALB,unknown,CHEMBL398880
pipotiazine,SLC22A1,unknown,CHEMBL398880
thioproperazine,DRD2,yes,CHEMBL609109
thioproperazine,DRD1,unknown,CHEMBL609109
thioproperazine,ADRA1A,yes,CHEMBL609109
thioproperazine,ADRA1B,yes,CHEMBL609109
thioproperazine,ALB,unknown,CHEMBL609109
thiothixene,DRD2,yes,CHEMBL1201
thiothixene,DRD1,yes,CHEMBL1201
thiothixene,HTR2A,yes,CHEMBL1201
thiothixene,CYP1A2,unknown,CHEMBL1201
thiothixene,CYP2D6,unknown,CHEMBL1201
thiothixene,ALB,unknown,CHEMBL1201
thiothixene,SLC22A1,unknown,CHEMBL1201
zuclopenthixol,DRD1,yes,CHEMBL53904
zuclopenthixol,DRD5,yes,CHEMBL53904
zuclopenthixol,DRD2,yes,CHEMBL53904
zuclopenthixol,ADRA1A,unknown,CHEMBL53904
zuclopenthixol,ADRA2A,unknown,CHEMBL53904
zuclopenthixol,HTR2A,unknown,CHEMBL53904
zuclopenthixol,HRH1,unknown,CHEMBL53904
zuclopenthixol,CYP2D6,unknown,CHEMBL53904
zuclopenthixol,CYP3A4,no,CHEMBL53904
isopropamide,CHRM3,yes,CHEMBL1201232
isopropamide,CHRM4,unknown,CHEMBL1201232
pargyline,MAOB,yes,CHEMBL673
pargyline,MAOA,unknown,CHEMBL673
lincomycin,ORM1,no,CHEMBL1447
etoricoxib,PTGS2,yes,CHEMBL416146
etoricoxib,CYP3A4,unknown,CHEMBL416146
etoricoxib,CYP2C9,unknown,CHEMBL416146
etoricoxib,CYP2D6,unknown,CHEMBL416146
etoricoxib,CYP1A2,unknown,CHEMBL416146
etoricoxib,CYP2C19,unknown,CHEMBL416146
etoricoxib,CYP2E1,unknown,CHEMBL416146
5-fluorouridine,udp,unknown,CHEMBL54918
5-fluorouridine,SOD1,unknown,CHEMBL54918
5-fluorouridine,SERPINA7,no,CHEMBL54918
sc-74020,MMP2,unknown,CHEMBL1233506
thymidine monophosphate,tmk,unknown,CHEMBL394429
thymidine monophosphate,DTYMK,unknown,CHEMBL394429
thymidine monophosphate,TK,unknown,CHEMBL394429
thymidine monophosphate,dnaQ,unknown,CHEMBL394429
thymidine monophosphate,rmlA,unknown,CHEMBL394429
thymidine monophosphate,TYMS,unknown,CHEMBL394429
thymidine monophosphate,thyA,unknown,CHEMBL394429
thymidine monophosphate,topA,unknown,CHEMBL394429
genistein,ESR2,unknown,CHEMBL44
genistein,TOP2A,unknown,CHEMBL44
genistein,PTK2B,unknown,CHEMBL44
genistein,NCOA1,unknown,CHEMBL44
genistein,ESR1,unknown,CHEMBL44
genistein,NCOA2,unknown,CHEMBL44
genistein,ESRRB,unknown,CHEMBL44
genistein,ESRRA,unknown,CHEMBL44
genistein,NR1I2,unknown,CHEMBL44
genistein,AKT1,unknown,CHEMBL44
genistein,GPER1,unknown,CHEMBL44
genistein,CYP1B1,unknown,CHEMBL44
genistein,SHBG,unknown,CHEMBL44
genistein,CYP1A2,unknown,CHEMBL44
genistein,Cyp1a1,unknown,CHEMBL44
genistein,CYP2C8,unknown,CHEMBL44
genistein,CYP2C9,unknown,CHEMBL44
genistein,Cyp3a1,unknown,CHEMBL44
genistein,Cyp3a2,unknown,CHEMBL44
genistein,CYP3A4,unknown,CHEMBL44
genistein,TTR,unknown,CHEMBL44
genistein,ABCB1,unknown,CHEMBL44
genistein,ABCC1,unknown,CHEMBL44
genistein,ABCG2,unknown,CHEMBL44
genistein,SLCO1B1,unknown,CHEMBL44
genistein,SLCO2B1,unknown,CHEMBL44
daxalipram,PDE4B,unknown,CHEMBL603830
roflumilast,PDE4D,unknown,CHEMBL193240
roflumilast,PDE4A,unknown,CHEMBL193240
roflumilast,PDE4B,unknown,CHEMBL193240
roflumilast,PDE4C,unknown,CHEMBL193240
roflumilast,CYP3A4,no,CHEMBL193240
8-azaguanine,PNP,unknown,CHEMBL374107
8-azaguanine,CYP1A2,no,CHEMBL374107
trinitrotoluene,onr,unknown,CHEMBL1236345
fumaric acid,mdh,unknown,CHEMBL503160
fumaric acid,fccA,unknown,CHEMBL503160
fumaric acid,ME2,unknown,CHEMBL503160
fumaric acid,FAH,unknown,CHEMBL503160
chymostatin,pam,unknown,CHEMBL247767
topiroxostat,XDH,unknown,CHEMBL1078685
topiroxostat,CYP2C8,unknown,CHEMBL1078685
topiroxostat,CYP2C9,unknown,CHEMBL1078685
topiroxostat,CYP1A1,unknown,CHEMBL1078685
topiroxostat,CYP3A4,unknown,CHEMBL1078685
topiroxostat,CYP2C19,unknown,CHEMBL1078685
topiroxostat,UGT1A9,unknown,CHEMBL1078685
topiroxostat,ALB,unknown,CHEMBL1078685
topiroxostat,ORM1,unknown,CHEMBL1078685
topiroxostat,ABCG2,unknown,CHEMBL1078685
topiroxostat,SLC22A8,unknown,CHEMBL1078685
topiroxostat,SLC22A6,unknown,CHEMBL1078685
p-cresol,cobT,unknown,CHEMBL16645
rutin,AKR1C3,unknown,CHEMBL226335
rutin,CBR1,unknown,CHEMBL226335
rutin,CYP3A4,unknown,CHEMBL226335
prasterone,ESR1,unknown,CHEMBL90593
prasterone,ESR2,unknown,CHEMBL90593
prasterone,GABRQ,unknown,CHEMBL90593
prasterone,GRIN3B,unknown,CHEMBL90593
prasterone,AR,unknown,CHEMBL90593
prasterone,PPARA,unknown,CHEMBL90593
prasterone,SIGMAR1,unknown,CHEMBL90593
prasterone,NR1I2,unknown,CHEMBL90593
prasterone,NR1I3,unknown,CHEMBL90593
prasterone,CYP3A7,unknown,CHEMBL90593
prasterone,HSD17B1,unknown,CHEMBL90593
prasterone,SULT2A1,unknown,CHEMBL90593
prasterone,SULT2B1,unknown,CHEMBL90593
prasterone,HSD3B1,unknown,CHEMBL90593
prasterone,choB,unknown,CHEMBL90593
prasterone,CYP17A1,unknown,CHEMBL90593
prasterone,SLCO1B3,unknown,CHEMBL90593
prasterone,SLCO2B1,unknown,CHEMBL90593
prasterone,SLCO1B1,unknown,CHEMBL90593
prasterone,SLCO1A2,unknown,CHEMBL90593
prasterone,ABCC1,unknown,CHEMBL90593
prasterone,ABCG2,unknown,CHEMBL90593
prasterone,ABCC4,unknown,CHEMBL90593
cetrimonium,mmaA2,unknown,CHEMBL1183605
cetrimonium,cmaA1,unknown,CHEMBL1183605
camphor,camC,unknown,CHEMBL504760
camphor,TRPV1,yes,CHEMBL504760
camphor,TRPV3,yes,CHEMBL504760
camphor,TRPA1,yes,CHEMBL504760
camphor,TRPM8,yes,CHEMBL504760
d-leucine,SLC16A10,unknown,CHEMBL1232258
d-leucine,SLC7A5,unknown,CHEMBL1232258
acetoacetic acid,FAH,unknown,CHEMBL1230762
acetoacetic acid,SLC16A7,unknown,CHEMBL1230762
acetoacetic acid,SLC16A1,unknown,CHEMBL1230762
acetoacetic acid,SLC16A3,unknown,CHEMBL1230762
acetoacetic acid,SLC5A8,unknown,CHEMBL1230762
dalfopristin,vatD,yes,CHEMBL1200937
dalfopristin,CYP3A4,unknown,CHEMBL1200937
dihydroxyacetone,dhaK,unknown,CHEMBL1229937
pantothenic acid,coaA,unknown,CHEMBL1594
dimethylallyl diphosphate,FDPS,unknown,CHEMBL343480
dimethylallyl diphosphate,IDI1,unknown,CHEMBL343480
dimethylallyl diphosphate,ispH,unknown,CHEMBL343480
d-alanine,nprS,unknown,CHEMBL66693
d-alanine,SLC16A10,unknown,CHEMBL66693
piclamilast,PDE4A,unknown,CHEMBL42126
piclamilast,PDE4B,unknown,CHEMBL42126
piclamilast,PDE4C,unknown,CHEMBL42126
piclamilast,PDE4D,unknown,CHEMBL42126
sb-409513,GSK3B,unknown,CHEMBL156987
phenylboronic acid,cocE,unknown,CHEMBL21485
quinolinic acid,nadC,unknown,CHEMBL286204
quinolinic acid,nadC,unknown,CHEMBL286204
castanospermine,XOG1,unknown,CHEMBL311226
phosphoenolpyruvate,aroG,unknown,CHEMBL1235228
phosphoenolpyruvate,kdsA,unknown,CHEMBL1235228
phosphoenolpyruvate,ENO3,unknown,CHEMBL1235228
phosphoenolpyruvate,synC,unknown,CHEMBL1235228
phosphoenolpyruvate,PCK1,unknown,CHEMBL1235228
phosphoenolpyruvate,kdsA,unknown,CHEMBL1235228
phosphoenolpyruvate,aroF,unknown,CHEMBL1235228
phosphoenolpyruvate,SLCO2A1,unknown,CHEMBL1235228
methylamine,amtB,unknown,CHEMBL43280
canavanine,NOS3,unknown,CHEMBL443732
propylene glycol,dhaB1,unknown,CHEMBL286398
pimelic acid,dapD,unknown,CHEMBL1235351
uridine diphosphate glucose,GYG1,unknown,CHEMBL375951
uridine diphosphate glucose,otsA,unknown,CHEMBL375951
uridine diphosphate glucose,galT,unknown,CHEMBL375951
uridine diphosphate glucose,GALE,unknown,CHEMBL375951
uridine diphosphate glucose,rmlA,unknown,CHEMBL375951
uridine diphosphate glucose,galE,unknown,CHEMBL375951
uridine diphosphate glucose,bgt,unknown,CHEMBL375951
uridine diphosphate glucose,GLT6D1,unknown,CHEMBL375951
epothilone d,TUBA3C,unknown,CHEMBL96172
epothilone d,TUBB,unknown,CHEMBL96172
epothilone d,TUBB1,unknown,CHEMBL96172
epothilone d,TUBB4B,unknown,CHEMBL96172
epothilone d,TUBB4A,unknown,CHEMBL96172
epothilone d,TUBA4A,unknown,CHEMBL96172
epothilone d,TUBB3,unknown,CHEMBL96172
epothilone d,TUBA1C,unknown,CHEMBL96172
epothilone d,TUBA8,unknown,CHEMBL96172
epothilone d,TUBA1B,unknown,CHEMBL96172
epothilone d,TUBA1A,unknown,CHEMBL96172
epothilone d,CYP3A4,no,CHEMBL96172
8-azaxanthine,uao,unknown,CHEMBL219341
benzophenone,ESR1,unknown,CHEMBL90039
benzophenone,ESR2,unknown,CHEMBL90039
sucrosofate,FGF1,unknown,CHEMBL1235872
sucrosofate,FGFR2,unknown,CHEMBL1235872
sinefungin,rdmB,unknown,CHEMBL1214186
sinefungin,ermC',unknown,CHEMBL1214186
sinefungin,taqIM,unknown,CHEMBL1214186
sinefungin,rsrIM,unknown,CHEMBL1214186
putrescine,ODC1,unknown,CHEMBL46257
putrescine,AMD1,unknown,CHEMBL46257
putrescine,potF,unknown,CHEMBL46257
putrescine,ADRB1,unknown,CHEMBL46257
putrescine,ADRB2,unknown,CHEMBL46257
putrescine,SLC22A4,unknown,CHEMBL46257
pentanal,PRKACA,unknown,CHEMBL18602
duroquinone,NQO1,unknown,CHEMBL151604
"5,7-dichlorokynurenic acid",GRIN1,unknown,CHEMBL50267
7-hydroxystaurosporine,PDPK1,unknown,CHEMBL1236539
arylomycin a2,lepB,unknown,CHEMBL1231055
formic acid,HMOX1,unknown,CHEMBL116736
formic acid,RNASE1,unknown,CHEMBL116736
formic acid,pyrD,unknown,CHEMBL116736
formic acid,dhlB,unknown,CHEMBL116736
formic acid,bla,unknown,CHEMBL116736
formic acid,katA,unknown,CHEMBL116736
formic acid,ffh,unknown,CHEMBL116736
formic acid,mgsA,unknown,CHEMBL116736
formic acid,CTBP1,unknown,CHEMBL116736
formic acid,pgl,unknown,CHEMBL116736
formic acid,citE,unknown,CHEMBL116736
formic acid,CASK,unknown,CHEMBL116736
formic acid,gmk,unknown,CHEMBL116736
formic acid,buk2,unknown,CHEMBL116736
formic acid,GGACT,unknown,CHEMBL116736
formic acid,PVALB,unknown,CHEMBL116736
formic acid,ACYP2,unknown,CHEMBL116736
formic acid,astA,unknown,CHEMBL116736
formic acid,yvyI,unknown,CHEMBL116736
formic acid,NOS1,unknown,CHEMBL116736
formic acid,ycdX,unknown,CHEMBL116736
formic acid,phzD1,unknown,CHEMBL116736
formic acid,oxdC,unknown,CHEMBL116736
formic acid,actIII,unknown,CHEMBL116736
formic acid,GPHN,unknown,CHEMBL116736
formic acid,CYTH2,unknown,CHEMBL116736
formic acid,gcdA,unknown,CHEMBL116736
formic acid,katA,unknown,CHEMBL116736
formic acid,GST,unknown,CHEMBL116736
formic acid,HGPRTase,unknown,CHEMBL116736
formic acid,glsA1,unknown,CHEMBL116736
formic acid,glsA1,unknown,CHEMBL116736
formic acid,moaE,unknown,CHEMBL116736
formic acid,fbpA,unknown,CHEMBL116736
formic acid,gyrB,unknown,CHEMBL116736
